id,asn_dn,brand,country,delivered_to_client_date,delivery_recorded_date,dosage,dosage_form,first_line_designation,freight_cost,fulfill_via,item_description,line_item_insurance,line_item_quantity,line_item_value,managed_by,manufacturing_site,molecule_test_type,pack_price,po_sent_to_vendor_date,po_so,pq,pq_first_sent_to_client_date,product_group,project_code,scheduled_delivery_date,shipment_mode,sub_classification,unit_of_measure,unit_price,vendor,vendor_inco_term,weight
7172,ASN-2024,Generic,Nigeria,31-Jul-08,31-Jul-08,500/25mg,Tablet - FDC,Yes,20134.43,Direct Drop,"Sulfadoxine/Pyrimethamine 500/25mg, tablets, 1000 Tabs",0.84,20,527.0,PMO - US,"Micro Labs Ltd. (Brown & Burk), India",Sulfadoxine/Pyrimethamine,26.35,06-02-08,SCMS-24590,Pre-PQ Process,Pre-PQ Process,ANTM,130-NG-T01,31-Jul-08,Air,Malaria,1000,0.03,IDA FOUNDATION,EXW,1920
9037,ASN-3752,Stocrin/Sustiva,South Africa,21-Nov-08,21-Nov-08,200mg,Capsule,No,Freight Included in Commodity Cost,Direct Drop,"Efavirenz 200mg [Stocrin/Sustiva], capsule, 90 Caps",4.81,100,2454.0,PMO - US,"MSD Midrand, Jburg, SA",Efavirenz,24.54,Date Not Captured,SCMS-41140,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,31-Mar-09,Air,Pediatric,90,0.27,S. BUYS WHOLESALER,DDP,Weight Captured Separately
12874,DN-1168,Generic,Zimbabwe,27-Apr-09,27-Apr-09,150/200/30mg,Tablet - FDC,No,See DN-1168 (ID#:11031),From RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",1102.3,76000,562400.0,PMO - US,"Cipla, Goa, India",Lamivudine/Nevirapine/Stavudine,7.4,N/A - From RDC,SO-18110,Pre-PQ Process,Pre-PQ Process,ARV,113-ZW-T01,27-Apr-09,Truck,Adult,60,0.12,SCMS from RDC,N/A - From RDC,See DN-1168 (ID#:11031)
12196,DN-810,Generic,Mozambique,07-Aug-08,07-Aug-08,300mg,Tablet,No,See DN-810 (ID#:11257),From RDC,"Zidovudine 300mg, tablets, 60 Tabs",92.71,7110,57946.5,PMO - US,"Aurobindo Unit III, India",Zidovudine,8.15,N/A - From RDC,SO-2423,Pre-PQ Process,Pre-PQ Process,ARV,111-MZ-T01,07-Aug-08,Truck,Adult,60,0.14,SCMS from RDC,N/A - From RDC,See DN-810 (ID#:11257)
7749,ASN-4385,Aluvia,South Africa,20-Apr-09,20-Apr-09,200/50mg,Tablet,No,Freight Included in Commodity Cost,Direct Drop,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",209.09,2965,106680.7,PMO - US,ABBVIE Ludwigshafen Germany,Lopinavir/Ritonavir,35.98,3/27/09,SCMS-41584,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,25-Jun-09,Air,Adult,120,0.3,S. BUYS WHOLESALER,DDP,Weight Captured Separately
9331,ASN-737,Generic,Vietnam,02-Oct-07,02-Oct-07,150/300/200mg,Tablet - FDC,No,See ASN-737 (ID#:2765),Direct Drop,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",151.2,7000,94500.0,PMO - US,"Aurobindo Unit III, India",Lamivudine/Nevirapine/Zidovudine,13.5,07-03-07,SCMS-749,Pre-PQ Process,Pre-PQ Process,ARV,108-VN-T01,02-Oct-07,Air,Adult,60,0.22,Aurobindo Pharma Limited,EXW,See ASN-737 (ID#:2765)
11408,DN-277,Determine,Rwanda,06-Aug-07,06-Aug-07,MIssing,Test kit,Yes,4613.67,From RDC,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",108.8,850,68000.0,PMO - US,ABBVIE GmbH & Co.KG Wiesbaden,"HIV 1/2, Determine Complete HIV Kit",80.0,N/A - From RDC,SO-827,Pre-PQ Process,Pre-PQ Process,HRDT,107-RW-T01,06-Aug-07,Air,HIV test,100,0.8,SCMS from RDC,N/A - From RDC,195
2440,ASN-3732,Viramune,South Africa,21-Jan-09,21-Jan-09,200mg,Tablet,No,Freight Included in Commodity Cost,Direct Drop,"Nevirapine 200mg [Viramune], tablets, 60 Tabs",7.91,260,4035.2,PMO - US,"Boehringer Ing., Koropi, GR",Nevirapine,15.52,Date Not Captured,SCMS-41190,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,30-Mar-09,Air,Adult,60,0.26,S. BUYS WHOLESALER,DDP,Weight Captured Separately
11641,DN-1235,Generic,Ghana,12-Aug-09,12-Aug-09,20mg/ml,Oral solution,No,See DN-1235 (ID#:10769),From RDC,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml",0.01,374,3.74,PMO - US,"Aurobindo Unit III, India",Abacavir,0.01,N/A - From RDC,SO-30700,Pre-PQ Process,Date Not Captured,ARV,100-GH-T01,12-Aug-09,Truck,Pediatric,240,0.0,SCMS from RDC,N/A - From RDC,See DN-1235 (ID#:10769)
10695,DN-641,Generic,CÃte dIvoire,03-Mar-08,03-Mar-08,MIssing,Test kit - Ancillary,Yes,1759.4,From RDC,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",0.02,1505,15.05,PMO - US,Inverness Japan,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",0.01,N/A - From RDC,SO-791,Pre-PQ Process,Pre-PQ Process,HRDT,104-CI-T01,03-Mar-08,MIssing,HIV test - Ancillary,100,0.0,SCMS from RDC,N/A - From RDC,440
10733,DN-850,Generic,Mozambique,05-Sep-08,05-Sep-08,150mg,Tablet,Yes,3227.48,From RDC,"Lamivudine 150mg, tablets, 60 Tabs",2.46,528,1536.48,PMO - US,"Aurobindo Unit III, India",Lamivudine,2.91,N/A - From RDC,SO-2424,Pre-PQ Process,Pre-PQ Process,ARV,111-MZ-T01,05-Sep-08,Air,Adult,60,0.05,SCMS from RDC,N/A - From RDC,4211
12247,DN-944,Generic,Haiti,04-Nov-08,04-Nov-08,20mg,Capsule,No,See DN-944 (ID#:11012),From RDC,"Stavudine 20mg, capsules, 60 Caps",1.72,500,875.0,PMO - US,"Aurobindo Unit III, India",Stavudine,1.75,N/A - From RDC,SO-15930,Pre-PQ Process,Pre-PQ Process,ARV,106-HT-T01,04-Nov-08,Air,Adult,60,0.03,SCMS from RDC,N/A - From RDC,See DN-944 (ID#:11012)
2921,ASN-1251,Epivir,South Africa,29-Jan-08,29-Jan-08,10mg/ml,Oral solution,No,Freight Included in Commodity Cost,Direct Drop,"Lamivudine 10mg/ml [Epivir], oral solution, Bottle, 240 ml",5.81,500,3630.0,PMO - US,GSK Mississauga (Canada),Lamivudine,7.26,11-12-07,SCMS-14050,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,29-Jan-08,MIssing,Pediatric,240,0.03,"JSI R&T INSTITUTE, INC.",DDP,Weight Captured Separately
10928,DN-628,Crixivan,Mozambique,05-Apr-08,05-Apr-08,400mg,Capsule,No,See DN-628 (ID#:10654),From RDC,"Indinavir 400mg [Crixivan], capsules, 180 Caps",27.44,343,17150.0,PMO - US,"MSD, Haarlem, NL",Indinavir,50.0,N/A - From RDC,SO-1039,Pre-PQ Process,Pre-PQ Process,ARV,111-MZ-T01,08-Apr-08,Air,Adult,180,0.28,SCMS from RDC,N/A - From RDC,See DN-628 (ID#:10654)
12563,DN-1163,Kaletra,CÃte dIvoire,23-Mar-09,23-Mar-09,80/20mg/ml,Oral solution,No,See DN-1163 (ID#:11030),From RDC,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",32.63,405,16645.5,PMO - US,ABBVIE (Abbott) Logis. UK,Lopinavir/Ritonavir,41.1,N/A - From RDC,SO-970,Pre-PQ Process,Pre-PQ Process,ARV,104-CI-T01,23-Mar-09,Air,Pediatric,300,0.14,SCMS from RDC,N/A - From RDC,See DN-1163 (ID#:11030)
9836,ASN-2390,Generic,Rwanda,23-Sep-08,23-Sep-08,600mg,Tablet,Yes,87692.85,Direct Drop,"Efavirenz 600mg, tablets, 30 Tabs",1490.52,83400,931578.0,PMO - US,Hetero Unit III Hyderabad IN,Efavirenz,11.17,08-06-08,SCMS-25910,Pre-PQ Process,Pre-PQ Process,ARV,107-RW-T01,23-Sep-08,Air,Adult,30,0.37,HETERO LABS LIMITED,CIP,6701
6724,ASN-1017,Generic,Vietnam,19-Dec-07,19-Dec-07,100mg,Chewable/dispersible tablet,Yes,3719.91,Direct Drop,"Didanosine 100mg, chewable/dispersible tablets, 60 Tabs",14.88,1200,9300.0,PMO - US,"Aurobindo Unit III, India",Didanosine,7.75,07-03-07,SCMS-10970,Pre-PQ Process,Pre-PQ Process,ARV,108-VN-T01,19-Dec-07,Air,Pediatric,60,0.13,Aurobindo Pharma Limited,EXW,249
10810,DN-9,Viracept,Rwanda,05-Feb-07,05-Feb-07,250mg,Tablet,Yes,23000.34,From RDC,"Nelfinavir (as mesilate) 250mg [Viracept], tablets, 270 Tabs",MIssing,400,38920.0,PMO - US,Roche Madrid,Nelfinavir (as mesilate),97.3,N/A - From RDC,SO-290,Pre-PQ Process,Pre-PQ Process,ARV,107-RW-T01,05-Feb-07,Air,Adult,270,0.36,SCMS from RDC,N/A - From RDC,108
3357,ASN-2502,Retrovir,South Africa,18-Aug-08,18-Aug-08,10mg/ml,Oral solution,Yes,Freight Included in Commodity Cost,Direct Drop,"Zidovudine 10mg/ml [Retrovir], oral solution, Bottle, 200 ml",0.58,60,360.6,PMO - US,GSK Mississauga (Canada),Zidovudine,6.01,Date Not Captured,SCMS-28830,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,25-Aug-08,Truck,Pediatric,200,0.03,S. BUYS WHOLESALER,DDP,Weight Captured Separately
1955,ASN-2809,Generic,Vietnam,24-Nov-08,24-Nov-08,150/300/200mg,Tablet - FDC,Yes,2568.6,Direct Drop,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",24.58,1100,12540.0,PMO - US,"Aurobindo Unit III, India",Lamivudine/Nevirapine/Zidovudine,11.4,7/24/08,SCMS-27310,Pre-PQ Process,Pre-PQ Process,ARV,108-VN-T01,24-Nov-08,Air,Adult,60,0.19,Aurobindo Pharma Limited,EXW,159
12885,DN-1244,Generic,Nigeria,16-Jun-09,16-Jun-09,600mg,Tablet,No,See DN-1244 (ID#:11048),From RDC,"Efavirenz 600mg, tablets, 30 Tabs",46.1,2178,23522.4,PMO - US,"Aurobindo Unit III, India",Efavirenz,10.8,N/A - From RDC,SO-21050,Pre-PQ Process,Pre-PQ Process,ARV,112-NG-T01,16-Jun-09,Air Charter,Adult,30,0.36,SCMS from RDC,N/A - From RDC,See DN-1244 (ID#:11048)
12764,DN-628,Generic,Mozambique,05-Apr-08,05-Apr-08,600mg,Tablet,No,See DN-628 (ID#:10654),From RDC,"Efavirenz 600mg, tablets, 30 Tabs",251.64,12663,157274.46,PMO - US,"Aurobindo Unit III, India",Efavirenz,12.42,N/A - From RDC,SO-1039,Pre-PQ Process,Pre-PQ Process,ARV,111-MZ-T01,08-Apr-08,Air,Adult,30,0.41,SCMS from RDC,N/A - From RDC,See DN-628 (ID#:10654)
12384,DN-239,Generic,Tanzania,30-Jul-07,30-Jul-07,200mg,Tablet,Yes,3291,From RDC,"Nevirapine 200mg, tablets, 60 Tabs",67.44,11807,42150.99,PMO - US,"Aurobindo Unit III, India",Nevirapine,3.57,N/A - From RDC,SO-768,Pre-PQ Process,Pre-PQ Process,ARV,109-TZ-T01,30-Jul-07,Air,Adult,60,0.06,SCMS from RDC,N/A - From RDC,1050
5622,ASN-1577,Generic,Zambia,22-Apr-08,22-Apr-08,MIssing,Test kit - Ancillary,Yes,Invoiced Separately,Direct Drop,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",0.03,2000,20.0,PMO - US,Inverness Japan,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",0.01,2/25/08,SCMS-18070,Pre-PQ Process,Pre-PQ Process,HRDT,110-ZM-T01,22-Apr-08,Air,HIV test - Ancillary,100,0.0,"Orgenics, Ltd",EXW,Weight Captured Separately
11933,DN-917,Truvada,Nigeria,24-Sep-08,24-Sep-08,300/200mg,Tablet - FDC,No,See DN-917 (ID#:10745),From RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",0.17,4,105.0,PMO - US,"Aspen-OSD, Port Elizabeth, SA",Emtricitabine/Tenofovir Disoproxil Fumarate,26.25,N/A - From RDC,SO-2728,Pre-PQ Process,Pre-PQ Process,ARV,112-NG-T01,24-Sep-08,Air,Adult,30,0.88,SCMS from RDC,N/A - From RDC,See DN-917 (ID#:10745)
11312,DN-1193,Stocrin/Sustiva,Kenya,23-Apr-09,23-Apr-09,30mg/ml,Oral solution,Yes,Invoiced Separately,From RDC,"Efavirenz 30mg/ml [Stocrin/Sustiva], oral solution, Bottle, 180 ml",0.08,3930,39.3,PMO - US,"MSD, Haarlem, NL",Efavirenz,0.01,N/A - From RDC,SO-29010,Pre-PQ Process,Pre-PQ Process,ARV,127-KE-T01,23-Apr-09,Truck,Pediatric,180,0.0,SCMS from RDC,N/A - From RDC,Weight Captured Separately
12602,DN-1300,Generic,Uganda,15-Sep-09,15-Sep-09,200mg,Tablet,No,See DN-1300 (ID#:11669),From RDC,"Nevirapine 200mg, tablets, 60 Tabs",12.79,2250,6525.0,PMO - US,"Aurobindo Unit III, India",Nevirapine,2.9,N/A - From RDC,SO-31460,Pre-PQ Process,Date Not Captured,ARV,114-UG-T01,15-Sep-09,Air,Adult,60,0.05,SCMS from RDC,N/A - From RDC,See DN-1300 (ID#:11669)
12188,DN-682,Generic,Haiti,21-Mar-08,21-Mar-08,300mg,Tablet,No,See DN-682 (ID#:10963),From RDC,"Abacavir 300mg, tablets, 60 Tabs",8.37,190,5230.7,PMO - US,Mylan (formerly Matrix) Nashik,Abacavir,27.53,N/A - From RDC,SO-2042,Pre-PQ Process,Pre-PQ Process,ARV,106-HT-T01,21-Mar-08,Air,Adult,60,0.46,SCMS from RDC,N/A - From RDC,See DN-682 (ID#:10963)
9639,ASN-1610,Determine,Haiti,09-May-08,09-May-08,MIssing,Test kit,Yes,1802.14,Direct Drop,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",102.38,955,63985.0,PMO - US,Inverness Japan,"HIV 1/2, Determine HIV Kit, without Lancets",67.0,03-11-08,SCMS-18720,Pre-PQ Process,Pre-PQ Process,HRDT,106-HT-T01,09-May-08,Air,HIV test,100,0.67,"Orgenics, Ltd",EXW,164
13874,ASN-20434,Generic,Haiti,14-Aug-13,14-Aug-13,600mg,Tablet,Yes,13257.25,Direct Drop,"Efavirenz 600mg, tablets, 30 Tabs",57.73,14448,46667.04,PMO - US,"Micro labs, Verna, Goa, India",Efavirenz,3.23,3/22/13,SCMS-180960,FPQ-11443,02-07-13,ARV,106-HT-T30,14-Aug-13,Air,Adult,30,0.11,MICRO LABS LIMITED,EXW,2284
12125,DN-416,Generic,Guyana,07-Nov-07,07-Nov-07,150/300mg,Tablet - FDC,Yes,4807,From RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",28.09,1848,17556.0,PMO - US,"Aurobindo Unit III, India",Lamivudine/Zidovudine,9.5,N/A - From RDC,SO-1233,Pre-PQ Process,Pre-PQ Process,ARV,105-GY-T01,07-Nov-07,Air,Adult,60,0.16,SCMS from RDC,N/A - From RDC,402
12254,DN-853,Generic,Tanzania,29-Aug-08,29-Aug-08,150/200/30mg,Tablet - FDC,No,See DN-853 (ID#:11940),From RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",714.33,60332,446456.8,PMO - US,"Cipla, Goa, India",Lamivudine/Nevirapine/Stavudine,7.4,N/A - From RDC,SO-2565,Pre-PQ Process,Pre-PQ Process,ARV,109-TZ-T01,29-Aug-08,Air,Adult,60,0.12,SCMS from RDC,N/A - From RDC,See DN-853 (ID#:11940)
12568,DN-1196,Generic,Nigeria,08-May-09,08-May-09,150/300/200mg,Tablet - FDC,Yes,15128.37,From RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",1595.85,71422,814210.8,PMO - US,"Aurobindo Unit III, India",Lamivudine/Nevirapine/Zidovudine,11.4,N/A - From RDC,SO-22521,Pre-PQ Process,Pre-PQ Process,ARV,151-NG-T01,08-May-09,Air Charter,Adult,60,0.19,SCMS from RDC,N/A - From RDC,8016
12418,DN-400,Generic,Zambia,02-Nov-07,02-Nov-07,20mg,Capsule,Yes,1320.08,From RDC,"Stavudine 20mg, capsules, 60 Caps",3.87,1381,2416.75,PMO - US,"Aurobindo Unit III, India",Stavudine,1.75,N/A - From RDC,SO-909,Pre-PQ Process,Pre-PQ Process,ARV,110-ZM-T01,02-Nov-07,MIssing,Adult,60,0.03,SCMS from RDC,N/A - From RDC,232
6396,ASN-3634,Generic,South Africa,02-Dec-08,02-Dec-08,1mg/ml,Oral solution,No,Freight Included in Commodity Cost,Direct Drop,"Stavudine 1mg/ml, powder for oral solution, 200 ml",1.96,500,1000.0,PMO - US,"Aurobindo Unit III, India",Stavudine,2.0,Date Not Captured,SCMS-40810,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,31-Mar-09,Air,Pediatric,200,0.01,S. BUYS WHOLESALER,DDP,Weight Captured Separately
10600,DN-362,Generic,Uganda,05-Nov-07,05-Nov-07,150/200/30mg,Tablet - FDC,Yes,1673,From RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",23.12,1953,14452.2,PMO - US,"Cipla, Goa, India",Lamivudine/Nevirapine/Stavudine,7.4,N/A - From RDC,SO-1080,Pre-PQ Process,Pre-PQ Process,ARV,114-UG-T01,05-Nov-07,Air,Adult,60,0.12,SCMS from RDC,N/A - From RDC,283
11268,DN-774,Generic,Zimbabwe,17-Jun-08,17-Jun-08,MIssing,Test kit - Ancillary,Yes,2185.82,From RDC,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",0.03,1800,18.0,PMO - US,Inverness Japan,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",0.01,N/A - From RDC,SO-1053,Pre-PQ Process,Pre-PQ Process,HRDT,113-ZW-T01,17-Jun-08,Truck,HIV test - Ancillary,100,0.0,SCMS from RDC,N/A - From RDC,526
10792,DN-1400,Generic,CÃte dIvoire,09-Sep-09,09-Sep-09,150/300mg,Tablet - FDC,Yes,3144.57,From RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",151.5,8824,77298.24,PMO - US,Mylan (formerly Matrix) Nashik,Lamivudine/Zidovudine,8.76,N/A - From RDC,SO-31730,Pre-PQ Process,Date Not Captured,ARV,104-CI-T01,09-Sep-09,Air,Adult,60,0.15,SCMS from RDC,N/A - From RDC,706
10663,DN-557,Generic,Guyana,24-Jan-08,24-Jan-08,600mg,Tablet,Yes,6141.25,From RDC,"Efavirenz 600mg, tablets, 30 Tabs",112.67,5670,70421.4,PMO - US,"Strides, Bangalore, India.",Efavirenz,12.42,N/A - From RDC,SO-1239,Pre-PQ Process,Pre-PQ Process,ARV,105-GY-T01,24-Jan-08,Air,Adult,30,0.41,SCMS from RDC,N/A - From RDC,441
11340,DN-1343,Generic,Nigeria,04-Aug-09,04-Aug-09,150/300/200mg,Tablet - FDC,Yes,7445.8,From RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",593.23,26550,302670.0,PMO - US,"Aurobindo Unit III, India",Lamivudine/Nevirapine/Zidovudine,11.4,N/A - From RDC,SO-32641,Pre-PQ Process,Date Not Captured,ARV,151-NG-T01,04-Aug-09,Air Charter,Adult,60,0.19,SCMS from RDC,N/A - From RDC,2991
12654,DN-144,Bioline,Tanzania,06-Jul-07,06-Jul-07,MIssing,Test kit,No,See DN-144 (ID#:12058),From RDC,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",MIssing,1539,30780.0,PMO - US,"Standard Diagnostics, Korea","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",20.0,N/A - From RDC,SO-306,Pre-PQ Process,Pre-PQ Process,HRDT,109-TZ-T01,06-Jul-07,Air,HIV test,25,0.8,SCMS from RDC,N/A - From RDC,See DN-144 (ID#:12058)
2437,ASN-3638,Generic,South Africa,22-Jan-09,22-Jan-09,600mg,Tablet,Yes,Freight Included in Commodity Cost,Direct Drop,"Efavirenz 600mg, tablets, 30 Tabs",31.96,1120,16307.2,PMO - US,"Cipla, Goa, India",Efavirenz,14.56,Date Not Captured,SCMS-41080,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,26-May-09,Air,Adult,30,0.49,S. BUYS WHOLESALER,DDP,Weight Captured Separately
6671,ASN-704,Videx,CÃte dIvoire,21-Sep-07,21-Sep-07,200mg,Tablet,Yes,Freight Included in Commodity Cost,Direct Drop,"#102198**Didanosine 200mg [Videx], tablets, 60 Tabs",233.42,5721,145885.5,PMO - US,"BMS Meymac, France",Didanosine,25.5,5/30/07,SCMS-609,Pre-PQ Process,Pre-PQ Process,ARV,104-CI-T01,21-Sep-07,Air,Pediatric,60,0.42,BRISTOL-MYERS SQUIBB,CIP,1232
1196,ASN-4324,OraQuick,Botswana,10-Jul-09,10-Jul-09,MIssing,Test kit,Yes,684.42,Direct Drop,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit, 100 Tests",3.43,5,1750.0,PMO - US,"Pacific Biotech, Thailand","HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit",350.0,5/27/09,SCMS-46071,Pre-PQ Process,Pre-PQ Process,HRDT,102-BW-T01,12-Jun-09,Air,HIV test,100,3.5,Orasure Technologies Inc.,EXW,12
2159,ASN-3553,Viramune,South Africa,09-Oct-08,09-Oct-08,10mg/ml,Oral suspension,No,Freight Included in Commodity Cost,Direct Drop,"Nevirapine 10mg/ml [Viramune], oral suspension, Bottle, 240 ml",1.06,40,540.4,PMO - US,"BI, Ingelheim, Germany",Nevirapine,13.51,Date Not Captured,SCMS-33320,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,17-May-09,Truck,Pediatric,240,0.06,S. BUYS WHOLESALER,DDP,Weight Captured Separately
12810,DN-773,Generic,Zimbabwe,17-Jun-08,17-Jun-08,MIssing,Test kit - Ancillary,No,See DN-773 (ID#:11267),From RDC,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",0.01,550,5.5,PMO - US,Inverness Japan,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",0.01,N/A - From RDC,SO-1873,Pre-PQ Process,Pre-PQ Process,HRDT,113-ZW-T01,17-Jun-08,Air,HIV test - Ancillary,100,0.0,SCMS from RDC,N/A - From RDC,See DN-773 (ID#:11267)
10667,DN-581,Generic,CÃte dIvoire,05-Feb-08,05-Feb-08,1mg/ml,Oral solution,Yes,5962.31,From RDC,"Stavudine 1mg/ml, powder for oral solution, 200 ml",13.22,5900,8260.0,PMO - US,"Aurobindo Unit III, India",Stavudine,1.4,N/A - From RDC,SO-1679,Pre-PQ Process,Pre-PQ Process,ARV,104-CI-T01,05-Feb-08,Air,Pediatric,200,0.01,SCMS from RDC,N/A - From RDC,2093
10780,DN-1301,Generic,Zambia,24-Jun-09,24-Jun-09,200mg,Capsule,Yes,1759.21,From RDC,"Efavirenz 200mg, capsule, 90 Caps",32.69,1093,16679.18,PMO - US,"Aurobindo Unit III, India",Efavirenz,15.26,N/A - From RDC,SO-31940,Pre-PQ Process,Pre-PQ Process,ARV,110-ZM-T01,24-Jun-09,Air,Pediatric,90,0.17,SCMS from RDC,N/A - From RDC,133
12183,DN-841,Generic,Guyana,25-Jul-08,25-Jul-08,200mg,Tablet,No,See DN-841 (ID#:11540),From RDC,"Nevirapine 200mg, tablets, 60 Tabs",20.18,3710,12614.0,PMO - US,"Aurobindo Unit III, India",Nevirapine,3.4,N/A - From RDC,SO-11630,Pre-PQ Process,Pre-PQ Process,ARV,105-GY-T01,25-Jul-08,Air,Adult,60,0.06,SCMS from RDC,N/A - From RDC,See DN-841 (ID#:11540)
6394,ASN-3607,Generic,South Africa,28-Nov-08,28-Nov-08,150mg,Tablet,No,Freight Included in Commodity Cost,Direct Drop,"Lamivudine 150mg, tablets, 60 Tabs",53.8,5000,27450.0,PMO - US,"Aurobindo Unit III, India",Lamivudine,5.49,Date Not Captured,SCMS-40780,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,17-Mar-09,Air,Adult,60,0.09,S. BUYS WHOLESALER,DDP,Weight Captured Separately
13842,ASN-27324,Generic,"Congo, DRC",30-Sep-14,21-Oct-14,50mg,Chewable/dispersible tablet,Yes,2516.57,Direct Drop,"Nevirapine 50mg, dispersible tablets (tablets for oral suspension), 30 Tabs",1.21,940,1175.0,PMO - US,"Aurobindo Unit III, India",Nevirapine,1.25,5/19/14,SCMS-239810,FPQ-14255,5/15/14,ARV,101-CD-T30,30-Sep-14,Air,Pediatric,30,0.04,Aurobindo Pharma Limited,EXW,132
11278,DN-1010,Generic,Nigeria,26-Nov-08,26-Nov-08,150/300mg,Tablet - FDC,Yes,8504.72,From RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",214.28,11569,109327.05,PMO - US,"Aurobindo Unit III, India",Lamivudine/Zidovudine,9.45,N/A - From RDC,SO-17680,Pre-PQ Process,Pre-PQ Process,ARV,123-NG-T01,26-Nov-08,Air,Adult,60,0.16,SCMS from RDC,N/A - From RDC,1072
962,ASN-3521,Generic,Vietnam,23-Mar-09,23-Mar-09,150/200/30mg,Tablet - FDC,Yes,4225.93,Direct Drop,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",142.81,10560,72864.0,PMO - US,"Cipla, Goa, India",Lamivudine/Nevirapine/Stavudine,6.9,1/16/09,SCMS-37180,Pre-PQ Process,Pre-PQ Process,ARV,108-VN-T01,23-Mar-09,Air,Adult,60,0.12,CIPLA LIMITED,EXW,924
5047,ASN-3752,Truvada,South Africa,21-Nov-08,21-Nov-08,300/200mg,Tablet - FDC,No,Freight Included in Commodity Cost,Direct Drop,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",4.58,80,2336.0,PMO - US,"Aspen-OSD, Port Elizabeth, SA",Emtricitabine/Tenofovir Disoproxil Fumarate,29.2,Date Not Captured,SCMS-41140,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,31-Mar-09,Air,Adult,30,0.97,S. BUYS WHOLESALER,DDP,Weight Captured Separately
11583,DN-989,Generic,Mozambique,18-Dec-08,18-Dec-08,150/200/30mg,Tablet - FDC,Yes,7534.18,From RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",1311.71,92950,669240.0,PMO - US,"Strides, Bangalore, India.",Lamivudine/Nevirapine/Stavudine,7.2,N/A - From RDC,SO-15091,Pre-PQ Process,Pre-PQ Process,ARV,111-MZ-T01,18-Dec-08,Air,Adult,60,0.12,SCMS from RDC,N/A - From RDC,6883
116,ASN-632,Aluvia,Vietnam,27-Aug-07,27-Aug-07,200/50mg,Tablet,Yes,1767.38,Direct Drop,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",65.75,500,41095.0,PMO - US,ABBVIE Ludwigshafen Germany,Lopinavir/Ritonavir,82.19,07-04-07,SCMS-759,Pre-PQ Process,Pre-PQ Process,ARV,108-VN-T01,27-Aug-07,Air,Adult,120,0.68,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),FCA,117
